#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 11895
numEdges = 76284
usedAlgorithm = NULL
dataSource = citHepPh
END
#################################################################
SECTION2 (Nodes Information)
3838 4946 1.000000
3838 6170 1.000000
3838 8078 1.000000
3838 10657 1.000000
3838 10702 1.000000
4946 435 1.000000
4946 463 1.000000
4946 555 1.000000
4946 559 1.000000
4946 4537 1.000000
4946 6170 1.000000
4946 8078 1.000000
4946 9495 1.000000
4946 9502 1.000000
4946 10657 1.000000
4946 10702 1.000000
5956 231 1.000000
5956 3639 1.000000
5956 4578 1.000000
5956 6487 1.000000
5956 8097 1.000000
5956 5661 1.000000
5956 9477 1.000000
5956 10386 1.000000
3639 3847 1.000000
3639 4578 1.000000
231 6487 1.000000
231 10386 1.000000
10386 2718 1.000000
10386 2868 1.000000
10386 4628 1.000000
10386 6487 1.000000
10386 8042 1.000000
5661 4578 1.000000
5661 7317 1.000000
9477 4578 1.000000
9477 7317 1.000000
9125 195 1.000000
9125 1692 1.000000
9125 2741 1.000000
9125 4292 1.000000
9125 4512 1.000000
9125 6945 1.000000
9125 11718 1.000000
9125 2453 1.000000
9125 3191 1.000000
9125 3292 1.000000
9125 5061 1.000000
9125 10198 1.000000
9125 10254 1.000000
185 159 1.000000
185 11854 1.000000
185 5345 1.000000
185 7249 1.000000
10741 4477 1.000000
2199 274 1.000000
2199 1324 1.000000
2199 3489 1.000000
2199 9476 1.000000
2199 11580 1.000000
9514 4554 1.000000
9514 4627 1.000000
9514 6283 1.000000
9514 7126 1.000000
9514 7140 1.000000
9514 7227 1.000000
9514 7983 1.000000
1085 93 1.000000
11739 1847 1.000000
11739 11742 1.000000
2899 145 1.000000
2899 1098 1.000000
2899 2685 1.000000
2899 5245 1.000000
2899 6172 1.000000
2899 7718 1.000000
2899 7782 1.000000
2899 8548 1.000000
2899 8717 1.000000
2899 2186 1.000000
2899 2457 1.000000
2899 9332 1.000000
2899 10025 1.000000
2899 2914 1.000000
2899 5497 1.000000
2899 7009 1.000000
2899 7167 1.000000
2899 11528 1.000000
2899 10758 1.000000
8451 1254 1.000000
8451 1865 1.000000
8451 4399 1.000000
8451 6597 1.000000
8717 1818 1.000000
8717 2631 1.000000
8717 4412 1.000000
8717 5116 1.000000
8717 7718 1.000000
8717 8689 1.000000
8717 5331 1.000000
8717 5341 1.000000
8717 8144 1.000000
8717 8827 1.000000
8717 10232 1.000000
8717 10370 1.000000
1892 8594 1.000000
1892 1619 1.000000
1892 2274 1.000000
1892 3168 1.000000
1892 4120 1.000000
1892 5708 1.000000
1892 6597 1.000000
1892 1926 1.000000
1991 1715 1.000000
1991 4399 1.000000
1991 4439 1.000000
1991 2310 1.000000
1991 3264 1.000000
1991 6597 1.000000
1991 8451 1.000000
1991 10231 1.000000
4859 11433 1.000000
4859 1450 1.000000
4859 1471 1.000000
4859 1472 1.000000
4859 1648 1.000000
4859 1661 1.000000
4859 9571 1.000000
1524 435 1.000000
1524 3407 1.000000
1524 6938 1.000000
1524 1450 1.000000
1524 1458 1.000000
1524 1471 1.000000
1524 1472 1.000000
1524 1473 1.000000
1524 1483 1.000000
1524 1502 1.000000
1524 1506 1.000000
1524 3720 1.000000
1524 4545 1.000000
1524 8070 1.000000
1518 253 1.000000
1518 6238 1.000000
1518 1450 1.000000
1518 1458 1.000000
1518 1471 1.000000
1518 1472 1.000000
1518 1473 1.000000
1518 1483 1.000000
1518 1502 1.000000
1518 1506 1.000000
1518 3093 1.000000
1518 11849 1.000000
1518 10232 1.000000
1518 10528 1.000000
7185 6406 1.000000
1621 1073 1.000000
1621 7709 1.000000
1621 7799 1.000000
1621 1450 1.000000
1621 1458 1.000000
1621 1471 1.000000
1621 1472 1.000000
1621 1473 1.000000
1621 1506 1.000000
1621 1518 1.000000
1621 1524 1.000000
1621 1529 1.000000
1621 1547 1.000000
1621 1563 1.000000
1621 1566 1.000000
1621 1567 1.000000
1621 1578 1.000000
1621 1582 1.000000
1621 1588 1.000000
1621 11849 1.000000
1621 9546 1.000000
1621 9732 1.000000
1621 10934 1.000000
1621 10970 1.000000
1536 1450 1.000000
1536 1524 1.000000
9025 5472 1.000000
9025 6452 1.000000
9025 1785 1.000000
9025 8948 1.000000
1547 1450 1.000000
1547 1471 1.000000
1547 1472 1.000000
1547 1473 1.000000
1547 1483 1.000000
1547 1502 1.000000
1547 1506 1.000000
1547 1518 1.000000
1547 1524 1.000000
1506 3407 1.000000
1506 1450 1.000000
1506 1458 1.000000
1506 1471 1.000000
1506 1472 1.000000
1506 1473 1.000000
1506 3720 1.000000
1506 4545 1.000000
1582 4487 1.000000
1582 7758 1.000000
1582 8679 1.000000
1582 8706 1.000000
1582 8726 1.000000
1582 1450 1.000000
1582 1462 1.000000
1582 1471 1.000000
1582 1472 1.000000
1582 1473 1.000000
1582 1482 1.000000
1582 1506 1.000000
1582 1518 1.000000
1582 1524 1.000000
1582 1529 1.000000
1582 1536 1.000000
1582 1548 1.000000
1582 1563 1.000000
1582 1566 1.000000
1582 1567 1.000000
1582 1578 1.000000
1582 1621 1.000000
1582 1641 1.000000
1582 1648 1.000000
1582 2167 1.000000
1582 2189 1.000000
1582 2218 1.000000
1582 2225 1.000000
1502 435 1.000000
1502 1450 1.000000
1629 1450 1.000000
1566 3407 1.000000
1566 3454 1.000000
1566 1450 1.000000
1566 1458 1.000000
1566 1471 1.000000
1566 1472 1.000000
1566 1473 1.000000
1566 1483 1.000000
1566 1502 1.000000
1566 1506 1.000000
1566 1518 1.000000
1566 1524 1.000000
1566 1536 1.000000
1566 3720 1.000000
1566 4545 1.000000
6449 25 1.000000
6449 26 1.000000
4810 10784 1.000000
10784 1286 1.000000
10784 5576 1.000000
2239 5138 1.000000
2239 6036 1.000000
2239 2767 1.000000
2239 10143 1.000000
700 544 1.000000
700 3628 1.000000
700 1872 1.000000
700 4761 1.000000
700 7023 1.000000
5327 1050 1.000000
5327 1790 1.000000
5327 3714 1.000000
1790 3714 1.000000
11291 3264 1.000000
11291 5698 1.000000
8446 1224 1.000000
8446 6235 1.000000
8446 8793 1.000000
8446 3264 1.000000
8446 11291 1.000000
8446 7344 1.000000
8446 3616 1.000000
8446 3873 1.000000
8446 5418 1.000000
2849 1224 1.000000
2849 8594 1.000000
2849 8810 1.000000
2849 3264 1.000000
2849 11291 1.000000
2849 7344 1.000000
2849 8446 1.000000
2849 9214 1.000000
2849 3616 1.000000
8436 135 1.000000
8436 1804 1.000000
8436 6939 1.000000
8436 8750 1.000000
8436 2340 1.000000
8436 3168 1.000000
8436 4822 1.000000
8436 4874 1.000000
8436 6502 1.000000
8436 8305 1.000000
8436 4651 1.000000
8436 10671 1.000000
8436 10849 1.000000
8436 10980 1.000000
8436 11061 1.000000
3264 532 1.000000
3264 1224 1.000000
3264 1254 1.000000
3264 6065 1.000000
3264 6235 1.000000
3264 8594 1.000000
3264 8793 1.000000
3264 2791 1.000000
3264 3616 1.000000
3264 3873 1.000000
3264 5418 1.000000
3264 7098 1.000000
3264 10231 1.000000
3264 10599 1.000000
9214 532 1.000000
9214 1224 1.000000
9214 1254 1.000000
9214 6094 1.000000
9214 6235 1.000000
9214 6841 1.000000
9214 8594 1.000000
9214 8810 1.000000
9214 1561 1.000000
9214 3264 1.000000
9214 11291 1.000000
9214 7344 1.000000
9214 8220 1.000000
9214 2791 1.000000
9214 5418 1.000000
9214 7098 1.000000
9214 10231 1.000000
4728 3714 1.000000
4728 4507 1.000000
4728 4564 1.000000
1102 11867 1.000000
1102 4637 1.000000
1102 11358 1.000000
1102 7171 1.000000
1102 9703 1.000000
1102 10441 1.000000
10011 171 1.000000
10011 10782 1.000000
10011 5722 1.000000
10011 6562 1.000000
10011 6589 1.000000
10011 8433 1.000000
10011 9987 1.000000
10011 1889 1.000000
10011 4686 1.000000
10011 10210 1.000000
9987 10782 1.000000
9987 5722 1.000000
9987 6562 1.000000
9987 2584 1.000000
9987 11323 1.000000
10210 3650 1.000000
10210 2584 1.000000
10210 4686 1.000000
10210 6259 1.000000
10210 9540 1.000000
10210 9701 1.000000
1889 10782 1.000000
1889 4845 1.000000
1889 4858 1.000000
1889 8433 1.000000
1889 10011 1.000000
1889 8813 1.000000
2087 1223 1.000000
2087 817 1.000000
2087 1578 1.000000
2087 1598 1.000000
2087 1636 1.000000
2087 2216 1.000000
2087 2227 1.000000
2087 2229 1.000000
2087 11784 1.000000
6982 449 1.000000
6982 1223 1.000000
6982 1850 1.000000
6982 11434 1.000000
6982 7297 1.000000
6982 8055 1.000000
5607 1070 1.000000
5607 1223 1.000000
5607 4423 1.000000
5607 5111 1.000000
5607 6831 1.000000
5607 7875 1.000000
5607 8955 1.000000
6691 6785 1.000000
6691 3284 1.000000
2682 215 1.000000
2682 4455 1.000000
2682 6153 1.000000
2682 7145 1.000000
510 4529 1.000000
510 4669 1.000000
510 6257 1.000000
510 6405 1.000000
510 7033 1.000000
510 8102 1.000000
510 8967 1.000000
510 10435 1.000000
510 10867 1.000000
510 10961 1.000000
10961 3887 1.000000
10961 4529 1.000000
10961 4669 1.000000
10961 5598 1.000000
10961 6405 1.000000
10961 7138 1.000000
10961 10163 1.000000
10961 10705 1.000000
7033 4529 1.000000
10435 8102 1.000000
10867 4529 1.000000
10867 7192 1.000000
4669 4529 1.000000
6405 3887 1.000000
6405 5598 1.000000
8246 11322 1.000000
8246 1205 1.000000
8246 1831 1.000000
8246 11458 1.000000
8246 4187 1.000000
8246 5558 1.000000
5450 305 1.000000
5450 4538 1.000000
5450 6197 1.000000
2852 4538 1.000000
2852 5337 1.000000
2852 5450 1.000000
2852 5751 1.000000
2852 2029 1.000000
2852 2150 1.000000
2852 11404 1.000000
7589 305 1.000000
7589 4538 1.000000
7589 5450 1.000000
7589 4217 1.000000
2148 1450 1.000000
2148 2342 1.000000
2148 9078 1.000000
2148 9079 1.000000
2148 9282 1.000000
2148 9877 1.000000
2148 9891 1.000000
2148 10021 1.000000
2148 8805 1.000000
2203 224 1.000000
2203 1814 1.000000
2203 4510 1.000000
2203 5136 1.000000
2203 5169 1.000000
2203 6222 1.000000
2203 6763 1.000000
2203 6938 1.000000
2203 1363 1.000000
2203 1471 1.000000
2203 1472 1.000000
2203 1483 1.000000
2203 1506 1.000000
2203 1518 1.000000
2203 1524 1.000000
2203 1529 1.000000
2203 1547 1.000000
2203 1563 1.000000
2203 1566 1.000000
2203 1567 1.000000
2203 1578 1.000000
2203 1582 1.000000
2203 1616 1.000000
2203 1621 1.000000
2203 1629 1.000000
2203 1632 1.000000
2203 1641 1.000000
2203 1648 1.000000
2203 1661 1.000000
2203 2189 1.000000
2203 2209 1.000000
2203 2221 1.000000
2203 4681 1.000000
2203 5483 1.000000
2203 6328 1.000000
2203 7097 1.000000
2203 7960 1.000000
2203 1785 1.000000
2203 9025 1.000000
2203 10553 1.000000
2203 10582 1.000000
2203 10963 1.000000
5148 451 1.000000
5148 1709 1.000000
5148 2519 1.000000
5148 5433 1.000000
5148 10844 1.000000
9979 6085 1.000000
9979 8575 1.000000
9979 2410 1.000000
9979 7592 1.000000
9979 8228 1.000000
9979 4681 1.000000
9979 6328 1.000000
9979 7097 1.000000
9979 10553 1.000000
9979 10582 1.000000
3280 293 1.000000
3280 1094 1.000000
3280 1192 1.000000
3280 1225 1.000000
3280 1226 1.000000
3280 1738 1.000000
3280 3405 1.000000
3280 3407 1.000000
3280 3472 1.000000
3280 4271 1.000000
3280 6085 1.000000
3280 1472 1.000000
3280 1483 1.000000
3280 2203 1.000000
3280 2312 1.000000
3280 2418 1.000000
3280 3152 1.000000
3280 3238 1.000000
3280 4681 1.000000
3280 5370 1.000000
3280 5483 1.000000
3280 6328 1.000000
3280 7097 1.000000
3280 7960 1.000000
3280 9610 1.000000
3280 10376 1.000000
3280 10963 1.000000
2312 293 1.000000
2312 420 1.000000
2312 3719 1.000000
2312 4681 1.000000
2312 5370 1.000000
2312 5483 1.000000
2312 5500 1.000000
2312 7072 1.000000
2312 10399 1.000000
3405 1094 1.000000
3405 1226 1.000000
3405 1240 1.000000
3405 1804 1.000000
3405 4651 1.000000
3405 6328 1.000000
3405 7097 1.000000
3405 10553 1.000000
3405 10582 1.000000
3152 293 1.000000
3152 615 1.000000
3152 1738 1.000000
3152 3407 1.000000
3152 3472 1.000000
3152 4271 1.000000
3152 4337 1.000000
3152 767 1.000000
3152 1472 1.000000
3152 3719 1.000000
3152 4681 1.000000
3152 5370 1.000000
3152 5483 1.000000
3152 6328 1.000000
3152 7960 1.000000
3152 9610 1.000000
3152 10963 1.000000
6733 224 1.000000
6733 1192 1.000000
6733 3405 1.000000
6733 4337 1.000000
6733 6085 1.000000
6733 767 1.000000
6733 1450 1.000000
6733 3238 1.000000
6733 4681 1.000000
6733 6328 1.000000
6733 7097 1.000000
6733 9674 1.000000
6733 10553 1.000000
6733 10582 1.000000
6733 10963 1.000000
1094 293 1.000000
1094 4681 1.000000
1094 5370 1.000000
1094 5483 1.000000
1094 6328 1.000000
1094 7072 1.000000
1094 7097 1.000000
1094 7960 1.000000
1094 8109 1.000000
1094 9610 1.000000
1094 10232 1.000000
1094 10376 1.000000
1094 10734 1.000000
1094 10963 1.000000
3238 224 1.000000
3238 1094 1.000000
3238 1192 1.000000
3238 3405 1.000000
3238 6085 1.000000
3238 1450 1.000000
3238 1471 1.000000
3238 1472 1.000000
3238 1473 1.000000
3238 1616 1.000000
3238 1629 1.000000
3238 1641 1.000000
3238 1661 1.000000
3238 2203 1.000000
3238 2221 1.000000
3238 2326 1.000000
3238 2418 1.000000
3238 4681 1.000000
3238 5483 1.000000
3238 6328 1.000000
3238 7097 1.000000
3238 7960 1.000000
3238 10553 1.000000
3238 10582 1.000000
3238 10963 1.000000
8575 1094 1.000000
8575 1192 1.000000
8575 1804 1.000000
8575 3472 1.000000
8575 3659 1.000000
8575 4219 1.000000
8575 6085 1.000000
8575 4651 1.000000
8575 4681 1.000000
8575 5370 1.000000
8575 5483 1.000000
8575 6328 1.000000
8575 7072 1.000000
8575 7097 1.000000
8575 7960 1.000000
8575 8765 1.000000
8575 9564 1.000000
8575 10553 1.000000
8575 10582 1.000000
8236 615 1.000000
8236 1094 1.000000
8236 1192 1.000000
8236 1226 1.000000
8236 1729 1.000000
8236 1738 1.000000
8236 2687 1.000000
8236 3407 1.000000
8236 4271 1.000000
8236 4450 1.000000
8236 6235 1.000000
8236 6875 1.000000
8236 2323 1.000000
8236 5824 1.000000
8236 2743 1.000000
8236 2748 1.000000
8236 4681 1.000000
8236 5483 1.000000
8236 6328 1.000000
8236 7026 1.000000
8236 7097 1.000000
8236 7143 1.000000
8236 7298 1.000000
8236 7960 1.000000
8236 8124 1.000000
8236 8808 1.000000
8236 9460 1.000000
8236 9610 1.000000
8236 10236 1.000000
8236 10376 1.000000
8236 10586 1.000000
8236 10963 1.000000
1192 1094 1.000000
1192 5370 1.000000
1192 5483 1.000000
1192 6328 1.000000
1192 7097 1.000000
1192 7896 1.000000
1192 7960 1.000000
1192 9610 1.000000
1192 10376 1.000000
9037 293 1.000000
9037 1738 1.000000
9037 4271 1.000000
9037 6050 1.000000
9037 3152 1.000000
9037 3280 1.000000
9037 6737 1.000000
9037 7394 1.000000
9037 7020 1.000000
9037 10637 1.000000
2398 1318 1.000000
2398 3453 1.000000
2398 8758 1.000000
2398 916 1.000000
2398 5397 1.000000
2398 6310 1.000000
2398 7254 1.000000
2398 10134 1.000000
4778 2708 1.000000
4778 7715 1.000000
3824 8303 1.000000
3824 8543 1.000000
3824 2905 1.000000
3824 2762 1.000000
3824 7101 1.000000
844 11463 1.000000
844 1779 1.000000
844 2447 1.000000
844 3382 1.000000
844 3479 1.000000
844 4441 1.000000
844 8769 1.000000
844 11552 1.000000
844 6259 1.000000
844 11540 1.000000
844 10773 1.000000
2017 11266 1.000000
2017 6612 1.000000
2017 7511 1.000000
2017 1937 1.000000
11495 654 1.000000
11495 1272 1.000000
11495 2539 1.000000
11495 3914 1.000000
11495 9729 1.000000
654 8838 1.000000
654 9729 1.000000
654 10296 1.000000
1272 654 1.000000
1272 8951 1.000000
1272 9729 1.000000
1272 10296 1.000000
3121 1867 1.000000
3121 765 1.000000
3121 782 1.000000
3121 1404 1.000000
3121 4529 1.000000
3121 7033 1.000000
3121 11008 1.000000
10979 4775 1.000000
10979 7012 1.000000
10979 7026 1.000000
5257 105 1.000000
5257 2476 1.000000
5257 5394 1.000000
5257 9786 1.000000
5257 10969 1.000000
4814 528 1.000000
4814 7716 1.000000
4814 2369 1.000000
4814 4741 1.000000
4814 5529 1.000000
4814 5594 1.000000
4814 6169 1.000000
2462 1649 1.000000
2462 5321 1.000000
2462 5544 1.000000
2462 6406 1.000000
2462 7185 1.000000
2462 7902 1.000000
10041 147 1.000000
10041 587 1.000000
10041 1649 1.000000
10041 6222 1.000000
10041 1427 1.000000
10041 1625 1.000000
10041 2221 1.000000
10041 4975 1.000000
10041 5040 1.000000
10041 9887 1.000000
10041 6406 1.000000
10041 7902 1.000000
10041 5602 1.000000
10041 10739 1.000000
5245 2468 1.000000
5245 2590 1.000000
5245 2728 1.000000
5245 3601 1.000000
5245 11528 1.000000
5 147 1.000000
5 1161 1.000000
5 1649 1.000000
5 2468 1.000000
5 1427 1.000000
5 1507 1.000000
5 2418 1.000000
5 3918 1.000000
5 4960 1.000000
5 9887 1.000000
5 10041 1.000000
5 11842 1.000000
5 6406 1.000000
5 7035 1.000000
5 7902 1.000000
5 8130 1.000000
5 5602 1.000000
5 9571 1.000000
5 10739 1.000000
7716 528 1.000000
7716 2369 1.000000
7716 4741 1.000000
7716 5403 1.000000
7716 5529 1.000000
7716 5594 1.000000
7716 6379 1.000000
11842 743 1.000000
11842 1625 1.000000
11842 10041 1.000000
11842 6161 1.000000
11842 6406 1.000000
11842 10739 1.000000
528 4741 1.000000
528 5472 1.000000
528 5529 1.000000
528 11351 1.000000
528 6169 1.000000
528 6379 1.000000
528 6389 1.000000
528 7188 1.000000
1875 85 1.000000
1875 1161 1.000000
1875 1191 1.000000
1875 1649 1.000000
1875 1664 1.000000
1875 2589 1.000000
1875 2661 1.000000
1875 3407 1.000000
1875 6222 1.000000
1875 6763 1.000000
1875 7076 1.000000
1875 7813 1.000000
1875 681 1.000000
1875 3896 1.000000
1875 1471 1.000000
1875 1472 1.000000
1875 1473 1.000000
1875 1483 1.000000
1875 1489 1.000000
1875 1507 1.000000
1875 1529 1.000000
1875 1629 1.000000
1875 1641 1.000000
1875 1648 1.000000
1875 1661 1.000000
1875 2221 1.000000
1875 2326 1.000000
1875 2342 1.000000
1875 2418 1.000000
1875 3103 1.000000
1875 3966 1.000000
1875 4165 1.000000
1875 4805 1.000000
1875 4828 1.000000
1875 4960 1.000000
1875 5074 1.000000
1875 5115 1.000000
1875 5685 1.000000
1875 5711 1.000000
1875 5761 1.000000
1875 6613 1.000000
1875 6681 1.000000
1875 6736 1.000000
1875 7382 1.000000
1875 8220 1.000000
1875 8376 1.000000
1875 8500 1.000000
1875 8509 1.000000
1875 9078 1.000000
1875 9079 1.000000
1875 9086 1.000000
1875 9238 1.000000
1875 9877 1.000000
1875 10021 1.000000
1875 4609 1.000000
1875 4700 1.000000
1875 4731 1.000000
1875 4755 1.000000
1875 5548 1.000000
1875 5590 1.000000
1875 6406 1.000000
1875 11528 1.000000
1875 7902 1.000000
1875 1785 1.000000
1875 8833 1.000000
1875 8904 1.000000
1875 8910 1.000000
1875 8948 1.000000
1875 9025 1.000000
1875 10130 1.000000
1875 10315 1.000000
1875 11027 1.000000
6959 126 1.000000
6959 5158 1.000000
6959 5517 1.000000
126 7093 1.000000
3875 3645 1.000000
462 3645 1.000000
462 4669 1.000000
462 9518 1.000000
462 10174 1.000000
462 10631 1.000000
462 10961 1.000000
5598 3887 1.000000
10448 9688 1.000000
10448 10175 1.000000
10174 4529 1.000000
10174 4669 1.000000
10174 7872 1.000000
8023 5453 1.000000
8023 6257 1.000000
10319 4669 1.000000
10319 8027 1.000000
4628 2868 1.000000
10518 2761 1.000000
10518 3645 1.000000
10518 4529 1.000000
10518 4669 1.000000
10518 4744 1.000000
10518 4745 1.000000
10518 4767 1.000000
10518 5598 1.000000
10518 6225 1.000000
10518 6419 1.000000
10518 6468 1.000000
10518 6472 1.000000
10518 7254 1.000000
10518 8829 1.000000
10518 8903 1.000000
10518 9017 1.000000
10518 10163 1.000000
10518 10260 1.000000
10518 10275 1.000000
10518 10284 1.000000
10518 10352 1.000000
1799 4596 1.000000
1799 5602 1.000000
10705 3887 1.000000
10705 4669 1.000000
10705 5598 1.000000
10705 6405 1.000000
10705 7138 1.000000
10705 10163 1.000000
8902 4669 1.000000
8902 5433 1.000000
8902 6435 1.000000
161 3637 1.000000
161 3875 1.000000
161 3886 1.000000
161 6329 1.000000
161 6359 1.000000
161 6473 1.000000
161 7117 1.000000
161 7209 1.000000
161 8903 1.000000
161 9518 1.000000
105 3875 1.000000
105 7117 1.000000
105 8903 1.000000
10658 4546 1.000000
9501 4555 1.000000
9501 4687 1.000000
9501 5562 1.000000
9501 5570 1.000000
9501 11663 1.000000
9501 7290 1.000000
2558 1656 1.000000
2558 11863 1.000000
2558 6191 1.000000
2558 6406 1.000000
2558 7298 1.000000
2558 8134 1.000000
2558 9691 1.000000
2558 9728 1.000000
2558 10562 1.000000
1051 6357 1.000000
1051 8080 1.000000
6886 159 1.000000
6886 524 1.000000
6886 5946 1.000000
6886 6235 1.000000
6950 5086 1.000000
6950 5946 1.000000
6950 6819 1.000000
6950 4687 1.000000
6950 7046 1.000000
6950 8053 1.000000
6950 10252 1.000000
3229 549 1.000000
3229 724 1.000000
3229 8016 1.000000
6486 5447 1.000000
5019 628 1.000000
5019 1273 1.000000
5019 11780 1.000000
5019 1414 1.000000
5019 1563 1.000000
5019 4529 1.000000
5019 5447 1.000000
5019 6486 1.000000
5769 628 1.000000
5769 1256 1.000000
5769 876 1.000000
5769 5019 1.000000
5769 5447 1.000000
5769 6486 1.000000
5769 6489 1.000000
5769 8942 1.000000
5769 10310 1.000000
481 2698 1.000000
481 6382 1.000000
481 7120 1.000000
481 8016 1.000000
481 10625 1.000000
876 628 1.000000
876 1256 1.000000
876 6489 1.000000
876 8942 1.000000
876 10310 1.000000
1126 4568 1.000000
1126 5419 1.000000
1126 5522 1.000000
1126 7278 1.000000
1126 7279 1.000000
1126 8173 1.000000
1126 8883 1.000000
1126 9523 1.000000
1126 9671 1.000000
1126 10258 1.000000
1126 10645 1.000000
1126 10675 1.000000
1126 10694 1.000000
1126 10743 1.000000
10675 11884 1.000000
10675 4568 1.000000
10675 5522 1.000000
10675 8883 1.000000
10743 5522 1.000000
10743 6412 1.000000
10743 9671 1.000000
9523 5522 1.000000
9671 5522 1.000000
9671 9523 1.000000
9671 10743 1.000000
10694 7278 1.000000
10694 7279 1.000000
8173 7207 1.000000
10645 5419 1.000000
10645 8883 1.000000
7278 11769 1.000000
7278 5535 1.000000
7278 6259 1.000000
7278 7279 1.000000
7278 8003 1.000000
8883 8882 1.000000
5522 4679 1.000000
16 3650 1.000000
6291 3702 1.000000
4932 11463 1.000000
4932 1779 1.000000
4932 1817 1.000000
4932 1347 1.000000
4932 1401 1.000000
4932 8739 1.000000
8674 1779 1.000000
8674 1817 1.000000
8674 2645 1.000000
8674 3362 1.000000
8674 5215 1.000000
8674 5246 1.000000
8674 6259 1.000000
8674 7209 1.000000
8674 9707 1.000000
8670 548 1.000000
8670 11463 1.000000
8670 1779 1.000000
8670 1817 1.000000
8670 3382 1.000000
8670 3479 1.000000
8670 4239 1.000000
8670 2584 1.000000
8670 6259 1.000000
8670 8118 1.000000
8670 11323 1.000000
8670 9701 1.000000
8670 10210 1.000000
3019 605 1.000000
3019 2617 1.000000
3019 7087 1.000000
3019 3923 1.000000
3019 5664 1.000000
3019 8425 1.000000
3019 4602 1.000000
3019 5510 1.000000
3019 7219 1.000000
3019 8887 1.000000
3019 8926 1.000000
3019 10160 1.000000
3019 10763 1.000000
5931 3491 1.000000
5931 7088 1.000000
5931 10144 1.000000
5931 10999 1.000000
5296 493 1.000000
5296 3414 1.000000
5296 3589 1.000000
5296 4496 1.000000
5296 4489 1.000000
5296 4602 1.000000
5296 6389 1.000000
5296 7167 1.000000
5296 8820 1.000000
5296 8887 1.000000
5296 8908 1.000000
5296 8916 1.000000
5296 8926 1.000000
5296 9450 1.000000
5296 9630 1.000000
5296 9777 1.000000
5296 10763 1.000000
5296 11060 1.000000
7087 4602 1.000000
7087 5510 1.000000
7087 6389 1.000000
7087 7167 1.000000
7087 7219 1.000000
7087 7976 1.000000
7087 8185 1.000000
7087 8780 1.000000
7087 8887 1.000000
7087 8926 1.000000
7087 9703 1.000000
7087 9777 1.000000
7087 10159 1.000000
7087 10763 1.000000
3939 605 1.000000
3939 1321 1.000000
3939 2674 1.000000
3939 4394 1.000000
3939 4543 1.000000
3939 5071 1.000000
3939 5075 1.000000
3939 5076 1.000000
3939 8769 1.000000
3939 818 1.000000
3939 932 1.000000
3939 2340 1.000000
3939 3923 1.000000
3939 2584 1.000000
3939 4478 1.000000
3939 4489 1.000000
3939 4602 1.000000
3939 4761 1.000000
3939 5402 1.000000
3939 5510 1.000000
3939 6389 1.000000
3939 6403 1.000000
3939 7073 1.000000
3939 7088 1.000000
3939 7167 1.000000
3939 7219 1.000000
3939 8185 1.000000
3939 8780 1.000000
3939 8887 1.000000
3939 8897 1.000000
3939 8916 1.000000
3939 8926 1.000000
3939 10498 1.000000
3939 10508 1.000000
3939 10580 1.000000
3939 10595 1.000000
8522 581 1.000000
8522 6873 1.000000
8522 711 1.000000
8522 823 1.000000
8522 3920 1.000000
8522 3988 1.000000
8522 5664 1.000000
8522 5715 1.000000
8522 6602 1.000000
8522 6718 1.000000
8522 7351 1.000000
8522 7511 1.000000
8522 7584 1.000000
8522 8211 1.000000
8522 8425 1.000000
8522 8481 1.000000
8522 8805 1.000000
8522 8926 1.000000
3822 7087 1.000000
3822 3920 1.000000
3822 3019 1.000000
3822 11252 1.000000
3822 8887 1.000000
3822 8926 1.000000
3822 9777 1.000000
3822 10763 1.000000
9777 4489 1.000000
9777 4602 1.000000
9777 6389 1.000000
9777 7167 1.000000
9777 8185 1.000000
9777 8780 1.000000
9777 8887 1.000000
9777 8897 1.000000
9777 8916 1.000000
9777 8926 1.000000
9777 9592 1.000000
9777 9630 1.000000
3780 7087 1.000000
3780 981 1.000000
3780 8926 1.000000
2543 640 1.000000
2543 7629 1.000000
2543 1398 1.000000
9637 5449 1.000000
9637 7112 1.000000
9637 9019 1.000000
10619 7235 1.000000
10619 8164 1.000000
10619 10348 1.000000
10619 10482 1.000000
3460 2875 1.000000
3460 9019 1.000000
3460 9637 1.000000
3460 10348 1.000000
3460 10806 1.000000
8164 2875 1.000000
8164 7235 1.000000
11345 597 1.000000
11345 5201 1.000000
11345 5302 1.000000
11345 5319 1.000000
11345 7112 1.000000
11345 10348 1.000000
11345 10806 1.000000
8752 5302 1.000000
8752 5314 1.000000
8752 5449 1.000000
8752 6169 1.000000
8752 7201 1.000000
8752 7235 1.000000
8752 8164 1.000000
8752 10348 1.000000
8752 10482 1.000000
8752 10619 1.000000
8752 10806 1.000000
5314 469 1.000000
5314 524 1.000000
5314 1194 1.000000
5314 4264 1.000000
5314 4692 1.000000
5314 5449 1.000000
5314 5513 1.000000
5314 7112 1.000000
5314 7235 1.000000
5314 8164 1.000000
5314 10482 1.000000
5314 10806 1.000000
8657 4374 1.000000
8657 5302 1.000000
8657 5319 1.000000
8657 6169 1.000000
8657 7235 1.000000
8657 10348 1.000000
8657 10806 1.000000
5319 469 1.000000
